prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
ctl,orig,2,8.196621820388827e-06,16080,uni,7.70866699895123e-06,111358,1.1950594853260554e-05,116391,улю,7.885339073254727e-06,54484,0.004500642878139727,False
ctl,orig,3,8.301631169160828e-06,5700,alls,7.69530379329808e-06,111666,1.2395427802402992e-05,39068,zier,7.514796834584558e-06,82584,0.004931172556863881,False
ctl,orig,4,8.336774044437334e-06,5700,alls,7.699957677687053e-06,104024,1.4645190276496578e-05,5700,alls,7.334670954151079e-06,87670,0.00813835340027409,False
ctl,orig,5,8.400568731303792e-06,80071, �,7.663137694180477e-06,112133,1.5180959053395782e-05,5700,alls,7.183281468314817e-06,93403,0.009203168531524883,False
ctl,orig,6,8.445739695162047e-06,28678, backs,7.614493370056152e-06,118243,1.4739714060851838e-05,5700,alls,6.779479463148164e-06,108599,0.009804655683278969,False
ctl,orig,7,8.465907740173861e-06,124209, поба,7.637701855855994e-06,112143,1.5573408745694906e-05,80306,NodeId,7.2497523433412425e-06,86194,0.012298920068742282,False
ctl,orig,8,8.64697176439222e-06,8843,inds,7.593487680424005e-06,116469,1.3617102013085969e-05,8843,inds,7.051831289572874e-06,103127,0.006469776377988662,False
ctl,orig,9,8.795516805548687e-06,8843,inds,7.69426696933806e-06,92289,1.3480964298651088e-05,24235,lia,7.457986157533014e-06,81590,0.005966250141081694,False
ctl,orig,10,8.85026474861661e-06,8843,inds,7.7006488936604e-06,88167,1.6207668522838503e-05,8843,inds,7.260668098751921e-06,84599,0.011414648427885334,False
ctl,orig,11,9.01864859770285e-06,8843,inds,7.84930853114929e-06,51251,1.4724067114002537e-05,8843,inds,8.004669325600844e-06,50336,0.007967306576882579,False
ctl,orig,12,9.215867066814099e-06,7792,lik,7.755120350338984e-06,71480,1.4534424735757057e-05,24235,lia,7.828122761566192e-06,59247,0.007165043116390764,False
ctl,orig,13,9.46899217524333e-06,90774,xes,7.5122648013348226e-06,105730,1.4350254787132144e-05,7792,lik,7.226759407785721e-06,88699,0.006996862894449374,False
ctl,orig,14,9.790795047592837e-06,60086,ouns,7.644449397048447e-06,84555,1.6934514860622585e-05,100229,idders,7.58574424253311e-06,69315,0.009605039585627332,False
ctl,orig,15,1.0081275831907988e-05,38071,/plain,8.246945981227327e-06,16766,1.5181734852376394e-05,65815, Kok,9.143489478447009e-06,15170,0.007102325880633153,False
ctl,orig,16,1.0532654414419085e-05,38071,/plain,8.14575469121337e-06,27453,1.5571049516438507e-05,38071,/plain,8.882277143129613e-06,21740,0.006881053405117401,False
ctl,orig,17,1.053538653650321e-05,60086,ouns,8.547752258891705e-06,7831,1.686434006842319e-05,10184, nut,9.968776794266887e-06,7709,0.009284762206829146,False
ctl,orig,18,1.1180143701494671e-05,10184, nut,8.7617690951447e-06,5411,1.9673625502036884e-05,10184, nut,1.0574707630439661e-05,5056,0.010545894862232603,False
ctl,orig,19,1.1306578926451039e-05,16820,yt,8.786820217210334e-06,6932,1.6862453776411712e-05,10184, nut,1.0225255209661555e-05,5864,0.007377542461290822,False
ctl,orig,20,1.1539270417415537e-05,10184, nut,9.111931831284892e-06,2913,1.8250944776809774e-05,10184, nut,1.086694192053983e-05,3041,0.007473772128906403,False
ctl,orig,21,1.2175855772511568e-05,88069, burge,9.336149560112972e-06,1883,2.1667920009349473e-05,88069, burge,1.2133199561503716e-05,1679,0.011636421399787385,False
ctl,orig,22,1.2102070286346134e-05,5042, simply,9.369496183353476e-06,2288,2.115695497195702e-05,5042, simply,1.1591960173973348e-05,2808,0.010450939612932206,False
ctl,orig,23,1.2365175280137919e-05,88069, burge,9.254098586097825e-06,3631,2.149174179066904e-05,5042, simply,1.1175345207448117e-05,4568,0.01124050524497106,False
ctl,orig,24,1.2954209523741156e-05,59399,�,9.25606036616955e-06,4266,1.7058982848539017e-05,59399,�,9.993210369430017e-06,6516,0.004327350203178548,False
ctl,orig,25,1.4035370440979023e-05,59399,�,9.249184586224146e-06,5716,2.4814613425405696e-05,59399,�,1.0279765774612315e-05,9469,0.008553682768613785,False
ctl,orig,26,1.3646150364365894e-05,59399,�,9.214352758135647e-06,5871,2.4082195523078553e-05,59399,�,1.028440601658076e-05,9195,0.00830644091281775,False
ctl,orig,27,1.2897833585157059e-05,4458,za,9.76244336925447e-06,1927,2.032137672358658e-05,4458,za,1.1317179087200202e-05,3821,0.009264531403906949,False
ctl,orig,28,1.3368767213250976e-05,38071,/plain,9.827503163251095e-06,2307,2.340393803024199e-05,38071,/plain,1.1554191587492824e-05,3993,0.00995850356977697,False
ctl,orig,29,1.5317549696192145e-05,14733, plain,1.0121588275069371e-05,1410,2.8183701942907646e-05,14733, plain,1.2011410944978707e-05,2740,0.009455484547328601,False
ctl,orig,30,1.416734085069038e-05,14733, plain,1.004644491331419e-05,1616,2.1431800632853992e-05,14733, plain,1.1191527846676763e-05,3979,0.007252645435559547,False
ctl,orig,31,1.507951947132824e-05,5042, simply,1.1162917871843092e-05,207,2.6447671189089306e-05,5042, simply,1.3962962839286774e-05,920,0.013674143058776315,False
ctl,orig,32,1.4740398000867572e-05,5042, simply,1.105047977034701e-05,314,2.0282879631849937e-05,14733, plain,1.2388914910843596e-05,1098,0.005453050887774539,False
ctl,orig,33,1.4593517335015349e-05,14733, plain,1.1000995982612949e-05,403,2.5902263587340713e-05,14733, plain,1.3391268112172838e-05,1306,0.011257727695117618,False
ctl,orig,34,1.6622523617115803e-05,5042, simply,1.0796539754664991e-05,771,2.651516297191847e-05,5042, simply,1.256604718946619e-05,1751,0.008385345343780591,False
ctl,orig,35,1.7371023204759695e-05,5042, simply,1.0892127647821326e-05,527,3.2956766517600045e-05,5042, simply,1.3331620721146464e-05,1200,0.009665352423309013,False
ctl,orig,36,1.595870708115399e-05,5042, simply,1.0163233127968851e-05,2406,2.277475687151309e-05,330," """,1.0878327884711325e-05,4957,0.004918634282628029,False
ctl,orig,37,1.733193130348809e-05,5042, simply,9.832639079832006e-06,5491,2.5561304937582463e-05,5042, simply,1.0555959306657314e-05,8233,0.0053858574004438855,False
ctl,orig,38,1.918658563226927e-05,5042, simply,1.689202144916635e-05,3,2.7148147637490183e-05,330," """,2.1029525669291615e-05,6,0.0046653008147745775,False
ctl,orig,39,1.8872675354941748e-05,5042, simply,1.6567184502491727e-05,3,2.4975503038149327e-05,5042, simply,1.9432945919106714e-05,9,0.0036966790735489504,False
ctl,orig,40,1.907735895656515e-05,5042, simply,1.8386395822744817e-05,3,2.252476588182617e-05,330," """,2.0043082258780487e-05,5,0.002012376219673446,False
ctl,orig,41,1.9585084373829886e-05,9822, France,1.9322549633216113e-05,2,2.4871789719327353e-05,330," """,2.0413859601831064e-05,5,0.00256868349545551,False
ctl,orig,42,2.2088304831413552e-05,330," """,2.147977465938311e-05,3,2.2783449821872637e-05,330," """,1.8069582438329235e-05,5,0.002451887961061802,False
ctl,orig,43,2.754537490545772e-05,9822, France,2.636680619616527e-05,2,2.2542544684256427e-05,330," """,2.1790694518131204e-05,3,0.002989391688381661,False
ctl,orig,44,3.0841805710224435e-05,9822, France,2.7625716029433534e-05,2,3.501713217701763e-05,9822, France,3.053558975807391e-05,2,0.002743379575720017,False
ctl,orig,45,3.091749022132717e-05,12366, Paris,3.091749022132717e-05,1,2.7740257792174816e-05,330," """,2.200247581640724e-05,3,0.004599772737566927,False
ctl,orig,46,3.4647571737878025e-05,12366, Paris,3.4647571737878025e-05,1,1.817520933400374e-05,330," """,1.4183749044605065e-05,4,0.01354922856605706,False
ctl,orig,47,3.6744895623996854e-05,12366, Paris,3.6744895623996854e-05,1,2.669329296622891e-05,330," """,2.4658731490490027e-05,2,0.0037976496847861676,False
ctl,orig,48,4.298150452086702e-05,12366, Paris,4.298150452086702e-05,1,2.7689349735737778e-05,330," """,2.7217860406381078e-05,2,0.00446429541977144,False
ctl,orig,49,4.741353041026741e-05,12366, Paris,4.741353041026741e-05,1,2.8522761567728594e-05,12366, Paris,2.8522761567728594e-05,1,0.005192640938464589,False
ctl,orig,50,4.8488625907339156e-05,12366, Paris,4.8488625907339156e-05,1,2.3483435143134557e-05,330," """,2.1863987058168277e-05,2,0.010427758232656143,False
ctl,orig,51,5.211316965869628e-05,12366, Paris,5.211316965869628e-05,1,2.61446457443526e-05,330," """,2.5625995476730168e-05,2,0.008686802714839438,False
ctl,orig,52,6.153728463687003e-05,12366, Paris,6.153728463687003e-05,1,4.1280985897174105e-05,12366, Paris,4.1280985897174105e-05,1,0.00564226976083212,False
ctl,orig,53,7.804732013028115e-05,12366, Paris,7.804732013028115e-05,1,3.5400051274336874e-05,12366, Paris,3.5400051274336874e-05,1,0.009600886473331887,False
ctl,orig,54,9.047136700246483e-05,12366, Paris,9.047136700246483e-05,1,2.64852187683573e-05,12366, Paris,2.64852187683573e-05,1,0.017908759007356622,False
ctl,orig,55,9.867327753454447e-05,12366, Paris,9.867327753454447e-05,1,2.8531656425911933e-05,12366, Paris,2.8531656425911933e-05,1,0.016324505884957905,False
ctl,orig,56,0.000135154026793316,12366, Paris,0.000135154026793316,1,6.165741797303781e-05,12366, Paris,6.165741797303781e-05,1,0.0131082623620159,False
ctl,orig,57,0.0001940753572853282,12366, Paris,0.0001940753572853282,1,4.703917875303887e-05,12366, Paris,4.703917875303887e-05,1,0.0208877954590961,False
ctl,orig,58,0.00021614214347209781,12366, Paris,0.00021614214347209781,1,3.82169964723289e-05,12366, Paris,3.82169964723289e-05,1,0.027319621446665856,False
ctl,orig,59,0.0002261208137497306,12366, Paris,0.0002261208137497306,1,3.42112107318826e-05,12366, Paris,3.42112107318826e-05,1,0.0313402049862474,False
ctl,orig,60,0.00025307745090685785,12366, Paris,0.00025307745090685785,1,7.234449003590271e-05,12366, Paris,7.234449003590271e-05,1,0.021723995261807974,False
ctl,orig,61,0.0002670535468496382,12366, Paris,0.0002670535468496382,1,3.78016775357537e-05,12366, Paris,3.78016775357537e-05,1,0.04277632302958693,False
ctl,orig,62,0.00031491415575146675,12366, Paris,0.00031491415575146675,1,2.2260664991335943e-05,12366, Paris,2.2260664991335943e-05,1,0.06591077085256661,False
ctl,orig,63,0.00031922172638587654,12366, Paris,0.00031922172638587654,1,3.1810639484319836e-05,12366, Paris,3.1810639484319836e-05,1,0.06073257746448534,False
ctl,orig,64,0.00034293250064365566,12366, Paris,0.00034293250064365566,1,5.250577669357881e-05,12366, Paris,5.250577669357881e-05,1,0.044765143840309045,False
ctl,orig,65,0.0012212611036375165,12366, Paris,0.0012212611036375165,1,4.357783109298907e-05,12366, Paris,4.357783109298907e-05,1,0.05788956450981929,False
ctl,orig,66,0.0015074327820912004,12366, Paris,0.0015074327820912004,1,5.07034310430754e-05,12366, Paris,5.07034310430754e-05,1,0.07498701551594751,False
ctl,orig,67,0.0003789716574829072,12366, Paris,0.0003789716574829072,1,4.628349779522978e-05,12366, Paris,4.628349779522978e-05,1,0.079794064969009,False
ctl,orig,68,0.00044040606007911265,12366, Paris,0.00044040606007911265,1,5.387730197981e-05,12366, Paris,5.387730197981e-05,1,0.07780210278767971,False
ctl,orig,69,0.0005158528219908476,12366, Paris,0.0005158528219908476,1,4.64736731373705e-05,12366, Paris,4.64736731373705e-05,1,0.09196433664044806,False
ctl,orig,70,0.0006770312902517617,12366, Paris,0.0006770312902517617,1,5.420632442110218e-05,12366, Paris,5.420632442110218e-05,1,0.08482071476939093,False
ctl,orig,71,0.0008322452194988728,12366, Paris,0.0008322452194988728,1,6.865432806080207e-05,12366, Paris,6.865432806080207e-05,1,0.08981462337261487,False
ctl,orig,72,0.0008602469461038709,12366, Paris,0.0008602469461038709,1,7.33548731659539e-05,12366, Paris,7.33548731659539e-05,1,0.09490677706514418,False
ctl,orig,73,0.0012271272717043757,12366, Paris,0.0012271272717043757,1,8.268578676506877e-05,12366, Paris,8.268578676506877e-05,1,0.11208403877018841,False
ctl,orig,74,0.0017607975751161575,12366, Paris,0.0017607975751161575,1,8.336886821780354e-05,12366, Paris,8.336886821780354e-05,1,0.15363712175936903,False
ctl,orig,75,0.0033068356569856405,12366, Paris,0.0033068356569856405,1,0.00010169886809308082,12366, Paris,0.00010169886809308082,1,0.18095201905759398,False
ctl,orig,76,0.00996533315628767,12366, Paris,0.00996533315628767,1,0.00011558331607375294,12366, Paris,0.00011558331607375294,1,0.289306291576352,False
ctl,orig,77,0.024368107318878174,12366, Paris,0.024368107318878174,1,0.00015074139810167253,12366, Paris,0.00015074139810167253,1,0.4237945317722699,False
ctl,orig,78,0.03565174341201782,330," """,0.0158170685172081,2,0.00010556743654888123,330," """,8.576075924793258e-05,2,0.6435366357926924,False
ctl,orig,79,0.09506114572286606,12366, Paris,0.09506114572286606,1,5.909802712267265e-05,12366, Paris,5.909802712267265e-05,1,1.1874423460793526,False
ctl,orig,80,0.33153122663497925,12366, Paris,0.33153122663497925,1,0.5168690085411072,12366, Paris,0.5168690085411072,1,0.19269499445850655,False
