layer,kl_bits_baseline,kl_bits_tuned,kl_bits_rot_only,kl_bits_temp_only,delta_kl_bits_tuned,delta_kl_bits_rot_only,delta_kl_bits_temp_only,delta_kl_bits_interaction,answer_rank_baseline,answer_rank_tuned,answer_rank_rot_only,answer_rank_temp_only,rank_shift_tuned,rank_shift_rot_only,rank_shift_temp_only,entropy_bits_baseline,entropy_bits_tuned
26,13.698964358121849,9.094035322708077,11.801232116135239,13.648339545013872,4.604929035413772,1.8977322419866098,0.05062481310797651,2.6565719803191854,17375,24602,24602,17375,-7227,-7227,0,16.662473678588867,11.419388771057129
27,13.645959305125931,9.110046907503405,11.379310518426527,12.623580231917224,4.535912397622527,2.2666487866994043,1.0223790732087075,1.2468845377144149,10479,16430,16430,10479,-5951,-5951,0,15.966902732849121,7.273568630218506
28,13.604356013951614,8.930587826842288,10.757445330477731,12.91281377483226,4.673768187109326,2.846910683473883,0.6915422391193538,1.1353152645160893,11279,17042,17042,11279,-5763,-5763,0,15.145995140075684,6.685267448425293
29,13.856917352257872,8.365602804978652,9.850612457285902,14.59955219729555,5.49131454727922,4.00630489497197,-0.7426348450376778,2.2276444973449276,1504,3411,3411,1504,-1907,-1907,0,14.193347930908203,7.994279384613037
30,13.735006418297866,9.116565737901709,8.965421880878646,13.891800937297678,4.618440680396157,4.76958453741922,-0.15679451899981167,0.005650661976748239,1413,2765,2765,1413,-1352,-1352,0,8.05089282989502,4.549602508544922
31,10.639055913276792,9.195259495491703,9.400837925304655,10.716680626709023,1.443796417785089,1.2382179879721367,-0.07762471343223076,0.28320314324518314,273,586,586,273,-313,-313,0,4.833532333374023,2.80061936378479
32,10.65101902647081,10.074855132301089,11.001573327516281,10.317394009645668,0.5761638941697207,-0.3505543010454719,0.3336250168251418,0.5930931783900508,31,86,86,31,-55,-55,0,1.0584681034088135,1.5852242708206177
33,7.3859710515378,7.78460275866667,8.8563202147549,7.24336510123417,-0.3986317071288701,-1.4703491632171,0.1426059503036301,0.9291115057845998,6,7,7,6,-1,-1,0,2.2064263820648193,2.72678279876709
34,8.3312083385979,8.396353302952923,9.04688249535572,7.713999752903867,-0.0651449643550226,-0.7156741567578191,0.6172085856940335,0.03332060670876302,4,7,7,4,-3,-3,0,0.5648592710494995,1.6905643939971924
35,8.233240829291013,9.34868040281219,10.172189057522198,7.948381149152719,-1.1154395735211775,-1.938948228231185,0.2848596801382941,0.5386489745717133,7,9,9,7,-2,-2,0,1.0995608568191528,1.3258355855941772
36,7.0192042899607925,7.0846354334468495,7.9715203829304055,6.163830689698924,-0.06543114348605705,-0.9523160929696131,0.8553736002618688,0.03151134922168719,2,2,2,2,0,0,0,0.6357729434967041,0.7661337852478027
37,8.709918263381425,9.696157590268426,10.412333936366764,8.027964401012975,-0.9862393268870004,-1.7024156729853388,0.6819538623684505,0.0342224837298879,5,6,6,5,-1,-1,0,1.371241569519043,1.0777031183242798
38,9.878134496938173,9.801421291555517,10.664733610981212,9.303215069230099,0.07671320538265647,-0.7865991140430388,0.5749194277080747,0.2883928917176206,4,7,7,4,-3,-3,0,0.8777586817741394,0.906350314617157
39,1.2335250973780423,0.8811887121043287,0.7052342079111689,1.3440721056996385,0.3523363852737136,0.5282908894668734,-0.11054700832159625,-0.06540749587156358,1,1,1,1,0,0,0,1.0823872089385986,4.1046142578125
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,3.348540782928467,3.348540782928467
