layer,kl_bits_baseline,kl_bits_tuned,kl_bits_rot_only,kl_bits_temp_only,delta_kl_bits_tuned,delta_kl_bits_rot_only,delta_kl_bits_temp_only,delta_kl_bits_interaction,answer_rank_baseline,answer_rank_tuned,answer_rank_rot_only,answer_rank_temp_only,rank_shift_tuned,rank_shift_rot_only,rank_shift_temp_only,entropy_bits_baseline,entropy_bits_tuned
12,12.177351294266167,8.471568883411866,11.357087608212638,12.165478987911804,3.705782410854301,0.8202636860535293,0.01187230635436265,2.873646418446409,85644,82081,82081,85644,3563,3563,0,17.11614418029785,11.65871524810791
13,12.148257333185006,8.467426165317884,11.363741273009218,12.096146589973575,3.6808311678671224,0.7845160601757879,0.05211074321143094,2.8442043644799035,55928,63361,63361,55928,-7433,-7433,0,17.125171661376953,11.623090744018555
14,12.09721976171496,8.454100261598429,11.291322130453304,12.07182549141916,3.6431195001165317,0.8058976312616561,0.025394270295800325,2.8118275985590753,37727,50733,50732,37727,-13006,-13005,0,17.056983947753906,11.26514720916748
15,12.074607482779518,8.478152379286895,11.294232076905903,12.042844350956967,3.596455103492623,0.780375405873615,0.03176313182255086,2.7843165657964573,20898,37410,37410,20898,-16512,-16512,0,17.038908004760742,11.187216758728027
16,11.998871826784365,7.828840136121602,10.980897573229555,11.963084300931625,4.170031690662763,1.0179742535548097,0.03578752585274003,3.1162699112552135,20286,33725,33725,20286,-13439,-13439,0,16.917661666870117,9.673584938049316
17,12.020537513209458,7.98154765940631,11.10678887366113,12.005349381346461,4.038989853803148,0.9137486395483272,0.015188131862997167,3.1100530823918238,53057,57689,57689,53057,-4632,-4632,0,16.971670150756836,10.139655113220215
18,11.960636643844545,7.799507463121045,10.987118529676565,11.914531534801243,4.1611291807235,0.9735181141679803,0.04610510904330134,3.1415059575122184,56796,57937,57937,56796,-1141,-1141,0,16.90939712524414,10.008403778076172
19,12.068996720777768,8.951684594658328,11.25167668977641,12.429502625932768,3.1173121261194403,0.8173200310013584,-0.3605059051549997,2.6604980002730816,71239,67105,67105,71239,4134,4134,0,16.642375946044922,10.60621166229248
20,11.938159199307378,8.316336654812492,11.124867001989227,12.04024397327592,3.6218225444948864,0.8132921973181517,-0.10208477396854221,2.910615121145277,55553,56036,56036,55553,-483,-483,0,16.709333419799805,10.136223793029785
21,11.88905471283303,7.546140558078145,10.88733350771536,11.91669989206332,4.342914154754885,1.0017212051176703,-0.02764517923029075,3.3688381288675053,53173,53184,53184,53173,-11,-11,0,16.43788719177246,8.699481964111328
22,11.376538846025221,7.463568247745893,9.991669875801163,8.685711361307183,3.912970598279329,1.3848689702240584,2.6908274847180387,-0.1627258566627683,45190,43256,43256,45190,1934,1934,0,15.273622512817383,7.342680931091309
23,10.933058191134952,6.011374261084475,9.515463674174114,7.641892930841919,4.921683930050477,1.417594516960838,3.2911652602930337,0.2129241527966057,55385,51518,51518,55385,3867,3867,0,15.214927673339844,6.863000869750977
24,8.345975456931585,4.117306969387751,5.464956142242685,6.436827006580701,4.2286684875438345,2.8810193146889,1.9091484503508838,-0.5614992774959493,23677,26054,26054,23677,-2377,-2377,0,10.83673095703125,4.840992450714111
25,9.402133298630954,4.7308777780507345,6.801856743383995,7.7489576344488444,4.671255520580219,2.6002765552469587,1.6531756641821094,0.4178033011511513,676,2157,2157,676,-1481,-1481,0,13.109292030334473,5.461543560028076
26,6.63510511682983,6.202054177818485,5.514016945123715,6.800769125099939,0.43305093901134484,1.1210881717061145,-0.16566400827010952,-0.5223732244246602,812,2359,2359,812,-1547,-1547,0,5.309154033660889,3.097849130630493
27,5.757664766601056,4.760696817987932,4.76343718954678,5.756464327698033,0.9969679486131238,0.9942275770542759,0.0012004389030222384,0.0015399326558256377,121,553,553,121,-432,-432,0,3.8184447288513184,3.5615851879119873
28,6.133387696704396,4.195111576672784,4.2550633529023525,6.1045544613219445,1.9382761200316123,1.8783243438020438,0.02883323538245186,0.031118540847116627,53,239,239,53,-186,-186,0,4.166645050048828,4.239380359649658
29,16.672431570920843,3.595691844488094,3.4852177568104636,12.305790689652925,13.076739726432749,13.187213814110379,4.366640881267918,-4.47711496894555,57,225,225,57,-168,-168,0,2.177931785583496,4.06342077255249
30,2.616779494475802,1.6514462066450337,1.6018689398634627,2.9363265274492667,0.9653332878307681,1.0149105546123391,-0.3195470329734649,0.26996976619189383,12,48,48,12,-36,-36,0,2.6959526538848877,1.9524798393249512
31,1.832219406741393,2.1720566088983504,2.3083124437841733,1.791735894606844,-0.33983720215695734,-0.4760930370427803,0.04048351213454904,0.0957723227512739,3,7,7,3,-4,-4,0,2.0655863285064697,2.0705626010894775
32,1.5091238557326758,1.94980686884136,2.1450893852777604,1.4996457198609756,-0.4406830131086841,-0.6359655295450846,0.00947813587170021,0.18580438056470028,1,2,2,1,-1,-1,0,0.7840719223022461,1.2479329109191895
33,3.2425106804333423,5.785287244121434,7.617285653156467,3.4830600624727386,-2.5427765636880912,-4.3747749727231255,-0.24054938203939624,2.0725477910744305,1,8,8,1,-7,-7,0,2.4498183727264404,2.6298091411590576
34,4.7276049482048155,3.261185244594629,4.2695542670987505,3.9523835184122573,1.4664197036101863,0.45805068110606495,0.7752214297925581,0.23314759271156316,2,5,5,2,-3,-3,0,0.45573118329048157,1.5706197023391724
35,3.8791914858233647,3.081324756426399,3.8257485649983507,3.0428023624596383,0.7978667293969659,0.053442920825014006,0.8363891233637264,-0.0919653147917745,4,4,4,4,0,0,0,1.8867400884628296,2.6604321002960205
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,0,0,0,3.6017799377441406,3.6017799377441406
