fact_key,fact_index,prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,kl_raw_to_norm_bits,js_divergence,entropy_bits_norm,entropy_bits_raw,entropy_gap_bits,l1_prob_diff,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,norm_only_semantics
Japan→Tokyo,3,pos,no_filler,27,1.8001379430643283e-05,96149, «**,1.1849529983010143e-05,207,0.0007073594606481493,96149, «**,5.567233529291116e-05,172,0.2114660408869278,0.2011499840423926,0.049488838139509383,16.672489357091532,16.98708139791099,13.139947822173752,0.41437220573425293,0.5384615384615384,0.4925373134328358,False
Japan→Tokyo,3,pos,no_filler,28,1.8645527234184556e-05,96149, «**,1.3213232705311384e-05,57,0.0006719112861901522,96149, «**,0.00014415739860851318,5,0.20144732054790304,0.19266917556304577,0.0473169955415222,16.68383195688124,16.984775454528222,13.15129042196346,0.4030151665210724,0.2987012987012987,0.4084507042253521,False
Japan→Tokyo,3,pos,no_filler,29,1.9398310541873798e-05,96149, «**,1.4108799405221362e-05,20,0.0007462942157872021,96149, «**,0.00011122712021460757,14,0.19349664858984084,0.18442593961803458,0.04541876256129869,16.68808199214936,16.98490065789805,13.15554045723158,0.3951810598373413,0.4925373134328358,0.5384615384615384,False
Japan→Tokyo,3,pos,no_filler,30,1.8595039364299737e-05,96149, «**,1.8260749129694887e-05,2,0.0005459391395561397,96149, «**,0.0004222057468723506,2,0.1917748012850651,0.18180417159478784,0.04485362891417796,16.694907639596803,16.984353065137704,13.162366104679023,0.3903040289878845,0.3157894736842105,0.3698630136986301,False
Japan→Tokyo,3,pos,no_filler,31,1.933077146532014e-05,23286, Tokyo,1.933077146532014e-05,1,0.00044156279182061553,23286, Tokyo,0.00044156279182061553,1,0.1458162107113828,0.1386626783400697,0.03443495485888497,16.749907691342727,16.983998092946322,13.217366156424948,0.34057682752609253,0.2987012987012987,0.5873015873015873,False
Japan→Tokyo,3,pos,no_filler,32,2.2030970285413787e-05,23286, Tokyo,2.2030970285413787e-05,1,0.0005390301230363548,23286, Tokyo,0.0005390301230363548,1,0.14271541726090475,0.13558427488095084,0.033689485309804444,16.756698942259998,16.98415081354029,13.224157407342219,0.337432324886322,0.4084507042253521,0.6129032258064516,False
Japan→Tokyo,3,pos,no_filler,33,2.3589234842802398e-05,23286, Tokyo,2.3589234842802398e-05,1,0.0006253175670281053,23286, Tokyo,0.0006253175670281053,1,0.14993406656340078,0.1418001793375913,0.03523803590877561,16.74590943867547,16.984547061567877,13.213367903757689,0.3447173535823822,0.5151515151515151,0.7543859649122807,False
Japan→Tokyo,3,pos,no_filler,34,2.4245973690995015e-05,23286, Tokyo,2.4245973690995015e-05,1,0.000540174194611609,23286, Tokyo,0.000540174194611609,1,0.1503120951789129,0.14231318208728366,0.0353630363928203,16.74992420167721,16.985397343793743,13.21738266675943,0.34653595089912415,0.5151515151515151,0.4925373134328358,False
Japan→Tokyo,3,pos,no_filler,35,2.6650050131138414e-05,23286, Tokyo,2.6650050131138414e-05,1,0.00044150761095806956,23286, Tokyo,0.00044150761095806956,1,0.1283244679803202,0.12208405599593186,0.03042982154197742,16.767653549189358,16.983418855378215,13.235112014271579,0.3219476342201233,0.6129032258064516,0.5384615384615384,False
Japan→Tokyo,3,pos,no_filler,36,4.1813655116129667e-05,23286, Tokyo,4.1813655116129667e-05,1,0.0011607460910454392,23286, Tokyo,0.0011607460910454392,1,0.13107621189195653,0.12025871813099943,0.030279184894038497,16.736791606457327,16.975240736364388,13.204250071539548,0.3171966075897217,0.7543859649122807,0.4925373134328358,False
Japan→Tokyo,3,pos,no_filler,37,5.8833094954025e-05,23286, Tokyo,5.8833094954025e-05,1,0.0020290918182581663,23286, Tokyo,0.0020290918182581663,1,0.17374623620716564,0.14884192298584353,0.037960290170246776,16.609739079167127,16.953222829470327,13.077197544249348,0.3479413390159607,0.6666666666666666,0.4925373134328358,False
Japan→Tokyo,3,pos,no_filler,38,0.000333224656060338,1957, _,0.00015693473687861115,2,0.02769046276807785,1957, _,0.006480931304395199,2,0.34669804155433326,0.1963277194991876,0.05442003219420462,16.085490555917456,16.881929829312263,12.552949020999677,0.37345370650291443,0.5873015873015873,0.4925373134328358,False
Japan→Tokyo,3,pos,no_filler,39,0.0009109377861022949,23286, Tokyo,0.0009109377861022949,1,0.026651186868548393,23286, Tokyo,0.026651186868548393,1,0.18137823506209474,0.10367070123455821,0.02978373915449316,16.266331001230306,16.82711001538444,12.733789466312526,0.25065529346466064,0.5384615384615384,0.47058823529411764,False
Japan→Tokyo,3,pos,no_filler,40,0.0032210282515734434,23286, Tokyo,0.0032210282515734434,1,0.5890601873397827,23286, Tokyo,0.5890601873397827,1,6.096595792170617,7.815556196168958,0.8614644088378376,3.532541534917779,16.55934128315829,0.0,1.8744564056396484,0.4925373134328358,0.26582278481012656,False
Canada→Ottawa,4,pos,orig,0,7.668009857297875e-06,114248,agrada,7.614984951942461e-06,126967,9.551221410220023e-06,78388, Forbes,7.236841611302225e-06,115411,0.0014594629140170024,0.001458194877870504,0.00036461084064241887,16.99850930109552,16.9999993587826,12.913875251753385,0.03567081689834595,0.030927835051546393,,False
Canada→Ottawa,4,pos,orig,1,7.746211849735118e-06,83673,此之前,7.616012226208113e-06,97949,3.562153142411262e-05,117577,随着时间的,7.19897525414126e-06,76646,0.024956655066220617,0.024795335339711302,0.0061865427857525895,16.974492267867834,16.999995231198977,12.8898582185257,0.14546646177768707,0.21951219512195122,0.0,False
Canada→Ottawa,4,pos,orig,2,7.96773747424595e-06,117577,随着时间的,7.611564342369093e-06,81569,6.225008110050112e-05,117577,随着时间的,6.228896381799132e-06,95405,0.0533356251487073,0.05170971191636598,0.012987218822555519,16.944286610931496,16.999969089836046,12.85965256158936,0.21155545115470886,0.47058823529411764,0.3888888888888889,False
Canada→Ottawa,4,pos,orig,3,8.023761438380461e-06,73790, hétérogènes,7.656236448383424e-06,42102,0.00016844968195073307,117577,随着时间的,7.174523489084095e-06,56263,0.18446040064170122,0.17416272444297695,0.043268458103103154,16.809936515799883,16.9999594588076,12.725302466457748,0.38882502913475037,0.5625,0.4492753623188406,False
Canada→Ottawa,4,pos,orig,4,8.048577001318336e-06,68637, quelcon,7.698234185227193e-06,22326,7.619934331160039e-05,46993,oł,9.01155453902902e-06,33721,0.12429057190867034,0.12021326096659327,0.02985179053965644,16.87015108151997,16.99993606916708,12.785517032177836,0.3221101462841034,0.4084507042253521,0.5384615384615384,False
Canada→Ottawa,4,pos,orig,5,8.195830559998285e-06,26570,народ,7.672560968785547e-06,40006,6.399751146091148e-05,26570,народ,7.956858098623343e-06,49098,0.0909127057260847,0.08959563033903027,0.02217358881429593,16.903320343495974,16.999907176081734,12.818686294153839,0.27670013904571533,0.4084507042253521,0.3698630136986301,False
Canada→Ottawa,4,pos,orig,6,8.26054201752413e-06,26570,народ,7.5912257671006955e-06,84266,5.634452463709749e-05,26570,народ,6.644895165663911e-06,77665,0.08330636453288119,0.08276940245014046,0.020437499868052864,16.909848804922728,16.999859020939493,12.825214755580593,0.2661021053791046,0.4084507042253521,0.28205128205128205,False
Canada→Ottawa,4,pos,orig,7,8.378315214940812e-06,26570,народ,7.657636160729453e-06,54855,6.06492867518682e-05,26570,народ,7.826910405128729e-06,51626,0.09262275072144496,0.09199742180290779,0.022676272604936563,16.898486943076126,16.999775093405873,12.81385289373399,0.27987784147262573,0.5625,0.28205128205128205,False
Canada→Ottawa,4,pos,orig,8,8.547875950171147e-06,68637, quelcon,7.49601213101414e-06,106324,5.40510518476367e-05,68637, quelcon,5.123951723362552e-06,106105,0.09395135969502287,0.093379786103796,0.023007804098450584,16.895480686339045,16.999703548623113,12.81084663699691,0.282029926776886,0.639344262295082,0.21951219512195122,False
Canada→Ottawa,4,pos,orig,9,8.715418516658247e-06,8617, simply,7.610790362377884e-06,69960,5.961618444416672e-05,8617, simply,6.385826054611243e-06,78857,0.10347460876582758,0.10175437379840369,0.02515389632531444,16.883873921197615,16.99962512453432,12.79923987185548,0.2950330376625061,0.4925373134328358,0.3888888888888889,False
Canada→Ottawa,4,pos,orig,10,8.922681445255876e-06,73790, hétérogènes,7.637907401658595e-06,62519,9.242365922546014e-05,73790, hétérogènes,6.247033525141887e-06,74870,0.14898078822749958,0.144653145788176,0.03569319336874187,16.831687505619804,16.999407738463628,12.74705345627767,0.3512628972530365,0.5873015873015873,0.3698630136986301,False
Canada→Ottawa,4,pos,orig,11,9.066517122846562e-06,8617, simply,7.620833912369562e-06,66729,9.481927554588765e-05,107291,luš,6.5785534388851374e-06,69626,0.14275255476457543,0.13835059432224778,0.034203466210823624,16.837972439612933,16.999382972961904,12.753338390270798,0.3439399003982544,0.5384615384615384,0.4084507042253521,False
Canada→Ottawa,4,pos,orig,12,9.377754395245574e-06,8617, simply,7.551074304501526e-06,82759,0.00015215745952446014,8617, simply,5.702153885067673e-06,85852,0.14366169805269896,0.14017774875392994,0.03452298579106645,16.83646862331379,16.999337569542078,12.751834573971657,0.34487709403038025,0.5384615384615384,0.2987012987012987,False
