prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
pos,no_filler,8,3.2485088013345376e-05,22819,[…],3.128620664938353e-05,14051,0.0005513657815754414,22819,[…],2.9595712476293556e-05,14891,0.14107558418275923,False
pos,no_filler,9,3.266601197537966e-05,21989,bekan,3.1144947570282966e-05,20747,0.0007443432114087045,22819,[…],2.4373739506700076e-05,19189,0.18445730495398568,False
pos,no_filler,10,3.277202631579712e-05,22819,[…],3.0892992072040215e-05,28162,0.0006898349383845925,22819,[…],1.8939106666948646e-05,24886,0.17992199346374527,False
pos,no_filler,11,3.327078229631297e-05,22819,[…],3.0989860533736646e-05,24853,0.001727801514789462,22819,[…],2.3312053599511273e-05,19601,0.21422541652869614,False
pos,no_filler,12,3.343491698615253e-05,12824,ennes,3.093560007982887e-05,25933,0.0039477101527154446,22819,[…],2.1084943000460044e-05,20103,0.3018137513581811,False
pos,no_filler,13,3.3885160519275814e-05,22819,[…],3.08981652779039e-05,26032,0.0030014857184141874,22819,[…],2.1095584088470787e-05,21482,0.2285871717542967,False
pos,no_filler,14,3.4416942071402445e-05,22819,[…],3.090769678237848e-05,24299,0.004792407155036926,22819,[…],1.995086859096773e-05,21782,0.2727843912602519,False
pos,no_filler,15,3.493048279779032e-05,22819,[…],3.1198225769912824e-05,16401,0.007496905513107777,22819,[…],2.6307952794013545e-05,14784,0.3575605947698164,False
pos,no_filler,16,3.570214903447777e-05,21989,bekan,3.164723966619931e-05,9104,0.0035424374509602785,22819,[…],4.1967366996686906e-05,6704,0.30462766699810434,False
pos,no_filler,17,3.7681242247344926e-05,21989,bekan,3.190411371178925e-05,7138,0.0024011763744056225,22819,[…],4.568009535432793e-05,5396,0.29714921640364866,False
pos,no_filler,18,3.828407352557406e-05,21989,bekan,3.2110856409417465e-05,5962,0.004357478115707636,22819,[…],4.9815480451798066e-05,4449,0.38060491562205717,False
pos,no_filler,19,3.820580604951829e-05,17149,biologie,3.4266369766555727e-05,520,0.00187971955165267,22819,[…],0.00016827158106025308,154,0.3496388588927618,False
pos,no_filler,20,4.09382555517368e-05,5565,capital,3.816889147856273e-05,22,0.0021978653967380524,5565,capital,0.0006353656644932926,12,0.3977237247236394,False
pos,no_filler,21,4.7457397158723325e-05,5565,capital,4.210097176837735e-05,16,0.007296221796423197,5565,capital,0.0013621591497212648,7,0.45621885089606234,False
pos,no_filler,22,4.815265492652543e-05,17149,biologie,4.609145616996102e-05,3,0.0046872301027178764,5565,capital,0.0026539750397205353,3,0.4463319122632612,False
pos,no_filler,23,5.217266152612865e-05,17149,biologie,4.844207796850242e-05,3,0.006140147801488638,5565,capital,0.003568834625184536,2,0.44202026421046786,False
pos,no_filler,24,5.569983477471396e-05,17149,biologie,5.3368952649179846e-05,2,0.010806862264871597,8430,Berlin,0.010806862264871597,1,0.5777429528786162,True
pos,no_filler,25,7.0464018790517e-05,8430,Berlin,7.0464018790517e-05,1,0.07045111805200577,8430,Berlin,0.07045111805200577,1,1.612352314329456,False
pos,no_filler,26,7.7054814028088e-05,8430,Berlin,7.7054814028088e-05,1,0.07506823539733887,8430,Berlin,0.07506823539733887,1,1.4222338349591879,False
pos,no_filler,27,8.400303340749815e-05,8430,Berlin,8.400303340749815e-05,1,0.11359018832445145,8430,Berlin,0.11359018832445145,1,1.6819213603952725,False
pos,no_filler,28,9.701444651000202e-05,8430,Berlin,9.701444651000202e-05,1,0.08941493928432465,8430,Berlin,0.08941493928432465,1,1.4194429864923117,False
pos,no_filler,29,0.00011219042062293738,8430,Berlin,0.00011219042062293738,1,0.18467795848846436,8430,Berlin,0.18467795848846436,1,2.6946735327392832,False
pos,no_filler,30,0.00014244206249713898,8430,Berlin,0.00014244206249713898,1,0.09594065696001053,8430,Berlin,0.09594065696001053,1,1.9177159380862652,False
pos,no_filler,31,0.00015800462279003114,8430,Berlin,0.00015800462279003114,1,0.04802582040429115,8430,Berlin,0.04802582040429115,1,1.5786039867679962,False
pos,no_filler,32,0.00022805154731031507,8430,Berlin,0.00022805154731031507,1,0.6982864737510681,8430,Berlin,0.6982864737510681,1,9.519690319801718,False
ctl,orig,0,3.135347651550546e-05,19250,/******/,3.12677220790647e-05,6187,4.45477562607266e-05,28395,dabei,3.1769071938470006e-05,12705,0.004316028571836106,False
ctl,orig,1,3.141567867714912e-05,30597,,3.1212446629069746e-05,26539,0.00012060513836331666,17149,biologie,2.710402441152837e-05,22572,0.03675792989854676,False
