prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
ctl,orig,2,0.5421199202537537,128625, dieſem,0.0,502,0.003795317839831114,253613,󠁁,5.909914044417968e-15,228829,13.305342849577913,False
ctl,orig,3,0.6991952657699585,128625, dieſem,0.0,485,0.9159777760505676,6574, simply,1.809400407282169e-09,184891,96.96209047477564,False
ctl,orig,4,0.5947532653808594,128625, dieſem,0.0,501,0.9446452856063843,6574, simply,2.3635447377046148e-08,94091,98.74873981050057,False
ctl,orig,5,0.5708701610565186,128625, dieſem,0.0,517,0.007086543366312981,254591,๲,5.7271968090806215e-27,162312,8.174564476400244,False
ctl,orig,6,0.4379695653915405,255807,𝆣,0.0,524,0.00725237000733614,255122,,6.504506741459737e-25,162241,6.871967878765331,False
ctl,orig,7,0.578579843044281,255807,𝆣,0.0,479,0.006838975474238396,251525,,2.5778406675647935e-27,186366,12.32056193557023,False
ctl,orig,8,0.6884532570838928,255807,𝆣,0.0,464,0.007509886287152767,255245,,3.48368490182574e-30,238844,14.255595150737173,False
ctl,orig,9,0.8365684151649475,255807,𝆣,0.0,475,0.006347686052322388,255807,𝆣,2.253835756860454e-24,177963,13.646069374022483,False
ctl,orig,10,0.7398906350135803,255807,𝆣,0.0,428,0.014927827753126621,128625, dieſem,5.994754830381567e-42,234301,22.108823802612328,False
ctl,orig,11,0.6614647507667542,255807,𝆣,0.0,406,0.008802986703813076,255807,𝆣,2.4751767410730726e-32,229244,33.350429876284814,False
ctl,orig,12,0.40277040004730225,128625, dieſem,0.0,402,0.01521629560738802,251525,,4.9605965637098524e-43,236754,33.899299435832006,False
ctl,orig,13,0.6575121283531189,128625, dieſem,0.0,390,0.01675954833626747,251525,,0.0,197556,38.2542358658128,False
ctl,orig,14,0.8233782649040222,128625, dieſem,0.0,367,0.021066315472126007,251525,,0.0,1199,46.72528123403544,False
ctl,orig,15,0.6427950859069824,128625, dieſem,0.0,365,0.023096872493624687,251525,,0.0,1240,47.936572930257896,False
ctl,orig,16,0.9111664295196533,128625, dieſem,0.0,361,0.02091810293495655,128625, dieſem,0.0,1333,55.6629196616325,False
ctl,orig,17,0.9663186073303223,128625, dieſem,0.0,95,0.0276655163615942,128625, dieſem,0.0,1030,57.086600300642075,False
ctl,orig,18,0.5287692546844482,199696,ſicht,0.0,87,0.03585438430309296,199696,ſicht,0.0,835,52.55778253133294,False
ctl,orig,19,0.9249510765075684,128625, dieſem,0.0,81,0.03305833414196968,128625, dieſem,0.0,875,59.9920229215925,False
ctl,orig,20,0.8280684351921082,128625, dieſem,0.0,71,0.06586217135190964,199696,ſicht,0.0,688,48.47724786045677,False
ctl,orig,21,0.9028236865997314,128625, dieſem,0.0,63,0.05810839682817459,199696,ſicht,0.0,700,55.58712621946666,False
ctl,orig,22,0.8650130033493042,128625, dieſem,0.0,60,0.049881719052791595,128625, dieſem,0.0,688,55.597940488552915,False
ctl,orig,23,0.7338063716888428,128625, dieſem,0.0,65,0.037894781678915024,128625, dieſem,0.0,786,62.31754756105767,False
ctl,orig,24,0.9403266310691833,128625, dieſem,0.0,53,0.06819719821214676,128625, dieſem,0.0,718,62.40617503656151,False
ctl,orig,25,0.6257956624031067,128625, dieſem,0.0,55,0.05290013551712036,128625, dieſem,0.0,775,67.9107590772507,False
ctl,orig,26,0.9999281167984009,128625, dieſem,0.0,46,0.07345476001501083,128625, dieſem,0.0,719,61.72900917119308,False
ctl,orig,27,0.9999781847000122,128625, dieſem,0.0,36,0.06391645222902298,128625, dieſem,0.0,777,70.01980021097701,False
ctl,orig,28,0.9999995231628418,128625, dieſem,0.0,35,0.05210932716727257,128625, dieſem,0.0,850,75.01057713911571,False
ctl,orig,29,0.9990121126174927,128625, dieſem,0.0,47,0.03594781830906868,128625, dieſem,0.0,952,77.07855707098322,False
